customer_id,company_name,business_sector,company_scale,establishment_year,region,employee_count,registration_date,current_status,segment
SME-2024-00967,Toko Citra Bahagia Abadi,Manufaktur,Kecil,2010,Denpasar,12,2024-03-03,Aktif,Pelanggan Berisiko
SME-2024-00968,CV Mitra Digital Jaya,Jasa Keuangan,Kecil,2010,Makassar,8,2024-05-27,Aktif,Pelanggan Berisiko
SME-2024-00969,CV Mandiri Utama Jaya,Jasa Keuangan,Kecil,2015,Malang,16,2025-08-09,Aktif,Pelanggan Berisiko
SME-2024-00970,Toko Garuda Data Sentosa,Transportasi & Logistik,Mikro,2016,Batam,5,2024-09-25,Aktif,Pelanggan Berisiko
SME-2024-00971,Toko Garuda Pratama Lestari,Pendidikan & Training,Kecil,2010,Yogyakarta,14,2025-06-24,Aktif,Pelanggan Berisiko
SME-2024-00972,PT Citra Teknologi Sentosa,Kuliner & F&B,Menengah,2013,Tangerang,93,2024-02-02,Aktif,Pelanggan Berisiko
SME-2024-00973,Kios Permata Optima Abadi,Jasa Keuangan,Mikro,2022,Yogyakarta,1,2024-01-27,Aktif,Pelanggan Berisiko
SME-2024-00974,PT Sentosa Bahagia Jaya,Properti & Real Estate,Menengah,2019,Malang,28,2024-05-15,Aktif,Pelanggan Berisiko
SME-2024-00975,UD Karya Utama,Pendidikan & Training,Mikro,2016,Batam,4,2024-06-13,Aktif,Pelanggan Berisiko
SME-2024-00976,Toko Mitra Utama Pratama,Properti & Real Estate,Kecil,2022,Medan,7,2025-05-22,Aktif,Pelanggan Berisiko
SME-2024-00977,CV Mega Sejahtera Pratama,Kesehatan,Kecil,2014,Bandung,8,2023-02-15,Aktif,Pelanggan Berisiko
SME-2024-00978,Toko Nusantara Lestari Abadi,Perdagangan Eceran,Kecil,2014,Malang,6,2024-04-03,Aktif,Pelanggan Berisiko
SME-2024-00979,CV Sentosa Persada,Transportasi & Logistik,Kecil,2013,Bandung,17,2025-06-28,Aktif,Pelanggan Berisiko
SME-2024-00980,UD Mega Data Jaya,Transportasi & Logistik,Kecil,2011,Batam,17,2023-12-21,Aktif,Pelanggan Berisiko
SME-2024-00981,UD Citra Pratama,Jasa Keuangan,Mikro,2010,Jakarta,5,2024-07-11,Aktif,Pelanggan Berisiko
SME-2024-00982,UD Mega Cemerlang Pratama,Teknologi Informasi,Mikro,2019,Bandung,3,2023-04-16,Aktif,Pelanggan Berisiko
SME-2024-00983,UD Nusantara Optima Mandiri,Teknologi Informasi,Kecil,2011,Batam,10,2024-01-24,Aktif,Pelanggan Berisiko
SME-2024-00984,Kios Sumber Utama Abadi,Teknologi Informasi,Mikro,2014,Makassar,2,2025-01-11,Aktif,Pelanggan Berisiko
SME-2024-00985,PT Bintang Bahagia Abadi,Properti & Real Estate,Menengah,2020,Medan,41,2023-08-24,Aktif,Pelanggan Berisiko
SME-2024-00986,Kios Bumi Data Pratama,Media & Kreatif,Mikro,2010,Bandung,2,2024-05-28,Aktif,Pelanggan Berisiko
SME-2024-00987,Kios Bumi Digital Lestari,Kesehatan,Mikro,2011,Malang,3,2025-08-08,Aktif,Pelanggan Berisiko
SME-2024-00988,CV Bukit Network Abadi,Konstruksi,Kecil,2011,Semarang,7,2023-08-08,Aktif,Pelanggan Berisiko
SME-2024-00989,PT Jaya Digital Pratama,Transportasi & Logistik,Menengah,2019,Semarang,38,2025-08-10,Aktif,Pelanggan Berisiko
SME-2024-00990,PT Surya Data Sentosa,Teknologi Informasi,Menengah,2018,Medan,90,2022-12-30,Aktif,Pelanggan Berisiko
SME-2024-00991,Warung Bumi Utama Pratama,Perdagangan Eceran,Mikro,2016,Batam,5,2023-01-27,Aktif,Pelanggan Berisiko
SME-2024-00992,Kios Permata Makmur Jaya,Media & Kreatif,Mikro,2022,Batam,5,2023-10-26,Aktif,Pelanggan Berisiko
SME-2024-00993,Warung Karya Data Abadi,Media & Kreatif,Mikro,2015,Bandar Lampung,2,2022-12-09,Aktif,Pelanggan Berisiko
SME-2024-00994,UD Bumi Sejahtera Mandiri,Properti & Real Estate,Mikro,2023,Jakarta,3,2025-08-17,Aktif,Pelanggan Berisiko
SME-2024-00995,PT Sumber Makmur Abadi,Pertanian & Agribisnis,Menengah,2020,Tangerang,33,2025-12-13,Aktif,Pelanggan Berisiko
SME-2024-00996,UD Bukit Sinergi Pratama,Perdagangan Eceran,Kecil,2017,Denpasar,7,2025-05-24,Aktif,Pelanggan Berisiko
SME-2024-00997,Kios Tirta Digital Mandiri,Perdagangan Eceran,Mikro,2018,Jakarta,5,2024-01-31,Aktif,Pelanggan Berisiko
SME-2024-00998,Warung Duta Digital Mandiri,Konstruksi,Mikro,2013,Semarang,4,2024-03-25,Aktif,Pelanggan Berisiko
SME-2024-00999,PT Bintang Data Mandiri,Kuliner & F&B,Menengah,2014,Medan,87,2024-10-23,Aktif,Pelanggan Berisiko
SME-2024-01000,CV Permata Data Abadi,Properti & Real Estate,Kecil,2015,Semarang,17,2025-09-18,Aktif,Pelanggan Berisiko
