enrich_id,customer_id,scraped_date,web_context_summary,industry_growth_sentiment,competitor_mention_count,recent_news_flag,digital_presence_score,business_health_indicator,enrichment_tier
ENR-00812-001,SME-2024-00812,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,65,Declining,Tier-2 Sector-Regional Proxy
ENR-00813-001,SME-2024-00813,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,1,True,72,Growing,Tier-2 Sector-Regional Proxy
ENR-00814-001,SME-2024-00814,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,0,False,32,Growing,Tier-2 Sector-Regional Proxy
ENR-00815-001,SME-2024-00815,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Positif,1,False,34,Growing,Tier-2 Sector-Regional Proxy
ENR-00816-001,SME-2024-00816,2026-06-15,Perusahaan Transportasi & Logistik menunjukkan tren stable berdasarkan aktivitas digital,Negatif,1,False,67,Stable,Tier-2 Sector-Regional Proxy
ENR-00817-001,SME-2024-00817,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,0,False,70,Growing,Tier-2 Sector-Regional Proxy
ENR-00818-001,SME-2024-00818,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,1,False,62,Growing,Tier-2 Sector-Regional Proxy
ENR-00819-001,SME-2024-00819,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,2,False,80,Growing,Tier-1 Entity Lookup
ENR-00820-001,SME-2024-00820,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,2,False,65,Growing,Tier-1 Entity Lookup
ENR-00821-001,SME-2024-00821,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,0,True,29,Growing,Tier-2 Sector-Regional Proxy
ENR-00822-001,SME-2024-00822,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,62,Stable,Tier-2 Sector-Regional Proxy
ENR-00823-001,SME-2024-00823,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,2,False,66,Growing,Tier-1 Entity Lookup
ENR-00824-001,SME-2024-00824,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,False,63,Growing,Tier-2 Sector-Regional Proxy
ENR-00825-001,SME-2024-00825,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,2,False,42,Stable,Tier-2 Sector-Regional Proxy
ENR-00826-001,SME-2024-00826,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,44,Declining,Tier-2 Sector-Regional Proxy
ENR-00827-001,SME-2024-00827,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,51,Stable,Tier-2 Sector-Regional Proxy
ENR-00828-001,SME-2024-00828,2026-06-15,Perusahaan Manufaktur menunjukkan tren stable berdasarkan aktivitas digital,Netral,3,False,50,Stable,Tier-2 Sector-Regional Proxy
ENR-00829-001,SME-2024-00829,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,4,False,57,Stable,Tier-2 Sector-Regional Proxy
ENR-00830-001,SME-2024-00830,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Netral,1,True,34,Growing,Tier-2 Sector-Regional Proxy
ENR-00831-001,SME-2024-00831,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,3,False,68,Stable,Tier-2 Sector-Regional Proxy
ENR-00832-001,SME-2024-00832,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00833-001,SME-2024-00833,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,0,False,61,Growing,Tier-1 Entity Lookup
ENR-00834-001,SME-2024-00834,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,4,False,69,Growing,Tier-1 Entity Lookup
ENR-00835-001,SME-2024-00835,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,44,Stable,Tier-2 Sector-Regional Proxy
ENR-00836-001,SME-2024-00836,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,False,57,Stable,Tier-2 Sector-Regional Proxy
ENR-00837-001,SME-2024-00837,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,True,47,Growing,Tier-2 Sector-Regional Proxy
ENR-00838-001,SME-2024-00838,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,2,False,52,Declining,Tier-1 Entity Lookup
ENR-00839-001,SME-2024-00839,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,2,True,45,Growing,Tier-2 Sector-Regional Proxy
ENR-00840-001,SME-2024-00840,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,False,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00841-001,SME-2024-00841,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,51,Stable,Tier-2 Sector-Regional Proxy
ENR-00842-001,SME-2024-00842,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,0,True,40,Growing,Tier-2 Sector-Regional Proxy
ENR-00843-001,SME-2024-00843,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,2,False,52,Declining,Tier-2 Sector-Regional Proxy
ENR-00844-001,SME-2024-00844,2026-06-15,Perusahaan Pendidikan & Training menunjukkan tren stable berdasarkan aktivitas digital,Positif,2,False,43,Stable,Tier-2 Sector-Regional Proxy
ENR-00845-001,SME-2024-00845,2026-06-15,Perusahaan Jasa Keuangan menunjukkan tren stable berdasarkan aktivitas digital,Positif,2,True,55,Stable,Tier-1 Entity Lookup
ENR-00846-001,SME-2024-00846,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,False,30,Growing,Tier-2 Sector-Regional Proxy
ENR-00847-001,SME-2024-00847,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,False,30,Growing,Tier-2 Sector-Regional Proxy
ENR-00848-001,SME-2024-00848,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,1,False,45,Stable,Tier-2 Sector-Regional Proxy
ENR-00849-001,SME-2024-00849,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,False,42,Declining,Tier-2 Sector-Regional Proxy
ENR-00850-001,SME-2024-00850,2026-06-15,Perusahaan Kesehatan menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,False,52,Stable,Tier-2 Sector-Regional Proxy
ENR-00851-001,SME-2024-00851,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,39,Declining,Tier-2 Sector-Regional Proxy
ENR-00852-001,SME-2024-00852,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,0,True,69,Declining,Tier-2 Sector-Regional Proxy
ENR-00853-001,SME-2024-00853,2026-06-15,Perusahaan Manufaktur menunjukkan tren stable berdasarkan aktivitas digital,Netral,1,False,66,Stable,Tier-1 Entity Lookup
ENR-00854-001,SME-2024-00854,2026-06-15,Perusahaan Perdagangan Eceran menunjukkan tren stable berdasarkan aktivitas digital,Negatif,1,True,72,Stable,Tier-2 Sector-Regional Proxy
ENR-00855-001,SME-2024-00855,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,3,False,71,Declining,Tier-1 Entity Lookup
ENR-00856-001,SME-2024-00856,2026-06-15,Perusahaan Manufaktur menunjukkan tren stable berdasarkan aktivitas digital,Negatif,5,False,66,Stable,Tier-1 Entity Lookup
ENR-00857-001,SME-2024-00857,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,68,Declining,Tier-2 Sector-Regional Proxy
ENR-00858-001,SME-2024-00858,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,2,False,33,Stable,Tier-2 Sector-Regional Proxy
ENR-00859-001,SME-2024-00859,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,1,True,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00860-001,SME-2024-00860,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Positif,1,False,61,Growing,Tier-1 Entity Lookup
ENR-00861-001,SME-2024-00861,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,0,False,74,Growing,Tier-1 Entity Lookup
ENR-00862-001,SME-2024-00862,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,1,False,28,Declining,Tier-2 Sector-Regional Proxy
ENR-00863-001,SME-2024-00863,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,0,False,36,Declining,Tier-2 Sector-Regional Proxy
ENR-00864-001,SME-2024-00864,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,1,True,38,Declining,Tier-2 Sector-Regional Proxy
ENR-00865-001,SME-2024-00865,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,51,Declining,Tier-2 Sector-Regional Proxy
ENR-00866-001,SME-2024-00866,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,0,False,28,Declining,Tier-2 Sector-Regional Proxy
ENR-00867-001,SME-2024-00867,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00868-001,SME-2024-00868,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,3,True,63,Declining,Tier-1 Entity Lookup
ENR-00869-001,SME-2024-00869,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Netral,0,True,68,Growing,Tier-2 Sector-Regional Proxy
ENR-00870-001,SME-2024-00870,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,False,67,Declining,Tier-2 Sector-Regional Proxy
ENR-00871-001,SME-2024-00871,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,2,False,20,Declining,Tier-2 Sector-Regional Proxy
ENR-00872-001,SME-2024-00872,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,1,False,38,Growing,Tier-2 Sector-Regional Proxy
ENR-00873-001,SME-2024-00873,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,3,True,77,Stable,Tier-1 Entity Lookup
ENR-00874-001,SME-2024-00874,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,2,True,20,Declining,Tier-2 Sector-Regional Proxy
ENR-00875-001,SME-2024-00875,2026-06-15,Perusahaan Teknologi Informasi menunjukkan tren stable berdasarkan aktivitas digital,Negatif,0,False,45,Stable,Tier-2 Sector-Regional Proxy
ENR-00876-001,SME-2024-00876,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,2,False,85,Declining,Tier-2 Sector-Regional Proxy
ENR-00877-001,SME-2024-00877,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,50,Declining,Tier-2 Sector-Regional Proxy
ENR-00878-001,SME-2024-00878,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,3,False,53,Declining,Tier-2 Sector-Regional Proxy
ENR-00879-001,SME-2024-00879,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,59,Declining,Tier-2 Sector-Regional Proxy
ENR-00880-001,SME-2024-00880,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,35,Declining,Tier-2 Sector-Regional Proxy
ENR-00881-001,SME-2024-00881,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,1,False,52,Growing,Tier-2 Sector-Regional Proxy
ENR-00882-001,SME-2024-00882,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,43,Declining,Tier-2 Sector-Regional Proxy
ENR-00883-001,SME-2024-00883,2026-06-15,Kolaborasi strategis dengan ekosistem Telkom Group,Negatif,1,False,59,Growing,Tier-2 Sector-Regional Proxy
ENR-00884-001,SME-2024-00884,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,6,False,93,Stable,Tier-1 Entity Lookup
ENR-00885-001,SME-2024-00885,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,4,False,55,Growing,Tier-2 Sector-Regional Proxy
ENR-00886-001,SME-2024-00886,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,1,False,59,Growing,Tier-2 Sector-Regional Proxy
ENR-00887-001,SME-2024-00887,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,False,51,Growing,Tier-2 Sector-Regional Proxy
ENR-00888-001,SME-2024-00888,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,69,Declining,Tier-1 Entity Lookup
ENR-00889-001,SME-2024-00889,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,0,False,65,Growing,Tier-2 Sector-Regional Proxy
ENR-00890-001,SME-2024-00890,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,48,Declining,Tier-2 Sector-Regional Proxy
ENR-00891-001,SME-2024-00891,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Netral,0,False,46,Stable,Tier-2 Sector-Regional Proxy
ENR-00892-001,SME-2024-00892,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,0,True,59,Growing,Tier-2 Sector-Regional Proxy
ENR-00893-001,SME-2024-00893,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,1,False,32,Declining,Tier-2 Sector-Regional Proxy
ENR-00894-001,SME-2024-00894,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,41,Declining,Tier-2 Sector-Regional Proxy
ENR-00895-001,SME-2024-00895,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Netral,4,True,80,Growing,Tier-1 Entity Lookup
ENR-00896-001,SME-2024-00896,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,False,85,Stable,Tier-2 Sector-Regional Proxy
ENR-00897-001,SME-2024-00897,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Positif,0,True,36,Declining,Tier-2 Sector-Regional Proxy
ENR-00898-001,SME-2024-00898,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,33,Declining,Tier-2 Sector-Regional Proxy
ENR-00899-001,SME-2024-00899,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,2,False,62,Declining,Tier-1 Entity Lookup
ENR-00900-001,SME-2024-00900,2026-06-15,Perusahaan Kesehatan menunjukkan tren stable berdasarkan aktivitas digital,Negatif,0,False,39,Stable,Tier-2 Sector-Regional Proxy
ENR-00901-001,SME-2024-00901,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Negatif,1,False,44,Stable,Tier-2 Sector-Regional Proxy
ENR-00902-001,SME-2024-00902,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,0,False,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00903-001,SME-2024-00903,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,2,True,74,Stable,Tier-1 Entity Lookup
ENR-00904-001,SME-2024-00904,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,0,False,31,Stable,Tier-2 Sector-Regional Proxy
ENR-00905-001,SME-2024-00905,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,1,False,71,Stable,Tier-1 Entity Lookup
ENR-00906-001,SME-2024-00906,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,23,Declining,Tier-2 Sector-Regional Proxy
ENR-00907-001,SME-2024-00907,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,2,True,74,Stable,Tier-1 Entity Lookup
ENR-00908-001,SME-2024-00908,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Positif,1,True,20,Declining,Tier-2 Sector-Regional Proxy
ENR-00909-001,SME-2024-00909,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,False,71,Declining,Tier-1 Entity Lookup
ENR-00910-001,SME-2024-00910,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,73,Declining,Tier-2 Sector-Regional Proxy
ENR-00911-001,SME-2024-00911,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,1,False,70,Stable,Tier-2 Sector-Regional Proxy
ENR-00912-001,SME-2024-00912,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,1,False,53,Declining,Tier-2 Sector-Regional Proxy
ENR-00913-001,SME-2024-00913,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,65,Declining,Tier-2 Sector-Regional Proxy
ENR-00914-001,SME-2024-00914,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Positif,1,False,81,Growing,Tier-2 Sector-Regional Proxy
ENR-00915-001,SME-2024-00915,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,0,False,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00916-001,SME-2024-00916,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,1,True,74,Stable,Tier-1 Entity Lookup
ENR-00917-001,SME-2024-00917,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,4,False,76,Declining,Tier-1 Entity Lookup
ENR-00918-001,SME-2024-00918,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,0,True,23,Stable,Tier-2 Sector-Regional Proxy
ENR-00919-001,SME-2024-00919,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,3,False,73,Declining,Tier-1 Entity Lookup
ENR-00920-001,SME-2024-00920,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,5,False,58,Declining,Tier-1 Entity Lookup
ENR-00921-001,SME-2024-00921,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,False,37,Stable,Tier-2 Sector-Regional Proxy
ENR-00922-001,SME-2024-00922,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,0,True,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00923-001,SME-2024-00923,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,2,True,46,Declining,Tier-1 Entity Lookup
ENR-00924-001,SME-2024-00924,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,42,Declining,Tier-2 Sector-Regional Proxy
ENR-00925-001,SME-2024-00925,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,False,73,Declining,Tier-1 Entity Lookup
ENR-00926-001,SME-2024-00926,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,3,False,29,Declining,Tier-2 Sector-Regional Proxy
ENR-00927-001,SME-2024-00927,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,2,True,41,Declining,Tier-2 Sector-Regional Proxy
ENR-00928-001,SME-2024-00928,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,1,True,51,Growing,Tier-2 Sector-Regional Proxy
ENR-00929-001,SME-2024-00929,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,4,False,32,Declining,Tier-2 Sector-Regional Proxy
ENR-00930-001,SME-2024-00930,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,1,False,55,Growing,Tier-2 Sector-Regional Proxy
ENR-00931-001,SME-2024-00931,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,True,44,Declining,Tier-2 Sector-Regional Proxy
ENR-00932-001,SME-2024-00932,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,True,63,Declining,Tier-2 Sector-Regional Proxy
ENR-00933-001,SME-2024-00933,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,47,Declining,Tier-1 Entity Lookup
ENR-00934-001,SME-2024-00934,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,True,35,Declining,Tier-2 Sector-Regional Proxy
ENR-00935-001,SME-2024-00935,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,3,True,70,Declining,Tier-1 Entity Lookup
ENR-00936-001,SME-2024-00936,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,0,False,50,Declining,Tier-2 Sector-Regional Proxy
ENR-00937-001,SME-2024-00937,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,47,Declining,Tier-2 Sector-Regional Proxy
ENR-00938-001,SME-2024-00938,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,True,54,Declining,Tier-2 Sector-Regional Proxy
ENR-00939-001,SME-2024-00939,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,1,False,71,Declining,Tier-1 Entity Lookup
ENR-00940-001,SME-2024-00940,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Negatif,2,False,85,Stable,Tier-1 Entity Lookup
ENR-00941-001,SME-2024-00941,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,2,False,71,Declining,Tier-1 Entity Lookup
ENR-00942-001,SME-2024-00942,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Positif,2,False,81,Stable,Tier-1 Entity Lookup
ENR-00943-001,SME-2024-00943,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,0,False,55,Declining,Tier-2 Sector-Regional Proxy
ENR-00944-001,SME-2024-00944,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,True,48,Declining,Tier-2 Sector-Regional Proxy
ENR-00945-001,SME-2024-00945,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,True,45,Stable,Tier-2 Sector-Regional Proxy
ENR-00946-001,SME-2024-00946,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,25,Declining,Tier-2 Sector-Regional Proxy
ENR-00947-001,SME-2024-00947,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,0,False,60,Growing,Tier-2 Sector-Regional Proxy
ENR-00948-001,SME-2024-00948,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,47,Declining,Tier-2 Sector-Regional Proxy
ENR-00949-001,SME-2024-00949,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,0,False,51,Declining,Tier-2 Sector-Regional Proxy
ENR-00950-001,SME-2024-00950,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,56,Declining,Tier-2 Sector-Regional Proxy
ENR-00951-001,SME-2024-00951,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Netral,0,False,69,Stable,Tier-2 Sector-Regional Proxy
ENR-00952-001,SME-2024-00952,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,42,Declining,Tier-1 Entity Lookup
ENR-00953-001,SME-2024-00953,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,0,False,54,Declining,Tier-2 Sector-Regional Proxy
ENR-00954-001,SME-2024-00954,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,0,False,62,Declining,Tier-2 Sector-Regional Proxy
ENR-00955-001,SME-2024-00955,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,3,False,63,Declining,Tier-1 Entity Lookup
ENR-00956-001,SME-2024-00956,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Negatif,0,False,58,Stable,Tier-2 Sector-Regional Proxy
ENR-00957-001,SME-2024-00957,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Negatif,0,False,39,Declining,Tier-2 Sector-Regional Proxy
ENR-00958-001,SME-2024-00958,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,1,True,42,Growing,Tier-2 Sector-Regional Proxy
ENR-00959-001,SME-2024-00959,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,49,Stable,Tier-2 Sector-Regional Proxy
ENR-00960-001,SME-2024-00960,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Positif,0,True,30,Declining,Tier-2 Sector-Regional Proxy
ENR-00961-001,SME-2024-00961,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,True,56,Declining,Tier-2 Sector-Regional Proxy
ENR-00962-001,SME-2024-00962,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,0,True,63,Growing,Tier-2 Sector-Regional Proxy
ENR-00963-001,SME-2024-00963,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,False,54,Stable,Tier-1 Entity Lookup
ENR-00964-001,SME-2024-00964,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,2,False,69,Declining,Tier-1 Entity Lookup
ENR-00965-001,SME-2024-00965,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Positif,0,False,49,Declining,Tier-2 Sector-Regional Proxy
ENR-00966-001,SME-2024-00966,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,1,True,61,Declining,Tier-2 Sector-Regional Proxy
ENR-00967-001,SME-2024-00967,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Netral,1,True,63,Declining,Tier-2 Sector-Regional Proxy
ENR-00968-001,SME-2024-00968,2026-06-15,Menang tender proyek infrastruktur pemerintah,Netral,1,False,63,Growing,Tier-2 Sector-Regional Proxy
ENR-00969-001,SME-2024-00969,2026-06-15,Konten negatif terkait keluhan pelanggan terdeteksi di kanal publik,Positif,0,False,64,Declining,Tier-2 Sector-Regional Proxy
ENR-00970-001,SME-2024-00970,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00971-001,SME-2024-00971,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,42,Declining,Tier-2 Sector-Regional Proxy
ENR-00972-001,SME-2024-00972,2026-06-15,Perusahaan Kuliner & F&B menunjukkan tren stable berdasarkan aktivitas digital,Negatif,0,False,73,Stable,Tier-1 Entity Lookup
ENR-00973-001,SME-2024-00973,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,59,Declining,Tier-2 Sector-Regional Proxy
ENR-00974-001,SME-2024-00974,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,5,False,64,Declining,Tier-1 Entity Lookup
ENR-00975-001,SME-2024-00975,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,True,43,Declining,Tier-2 Sector-Regional Proxy
