customer_id,company_name,business_sector,region,segment,company_scale,employee_count,tenure_years,total_mrr,product_count,months_available,potential_score,stability_score,churn_risk_index,assigned_score,score_category,confidence_score,priority_score,primary_action,secondary_action,timing,channel,expected_success_rate,rationale
SME-2024-00357,UD Citra Sejahtera Jaya,Media & Kreatif,Semarang,Pelanggan Tetap,Kecil,9,5.466666666666666,3136313.0,1.0,12,53.0,72.8,21.5,72.8,Stable,85,0.233,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00358,Warung Surya Optima Pratama,Kuliner & F&B,Makassar,Pelanggan Tetap,Mikro,3,4.7,0.0,,12,45.6,64.1,22.3,64.1,Stable,80,0.179,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00359,UD Jaya Konektifitas Lestari,Manufaktur,Surabaya,Pelanggan Tetap,Kecil,14,2.8000000000000003,1572183.0,1.0,12,58.6,69.5,17.7,69.5,Stable,85,0.201,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00360,UD Berkah Lestari Pratama,Manufaktur,Malang,Pelanggan Tetap,Mikro,1,2.025,3103959.0,1.0,12,51.3,76.7,14.4,76.7,Stable,82,0.213,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00361,UD Permata Data Sentosa,Konstruksi,Semarang,Pelanggan Tetap,Mikro,5,4.466666666666667,4244122.0,1.0,12,49.9,77.5,20.5,77.5,Stable,85,0.244,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00362,UD Garuda Makmur Abadi,Media & Kreatif,Tangerang,Pelanggan Tetap,Kecil,17,5.416666666666667,9108088.0,2.0,12,49.1,83.1,15.6,83.1,Highly Stable,85,0.367,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00363,Toko Bintang Mulia Mandiri,Teknologi Informasi,Yogyakarta,Pelanggan Tetap,Mikro,3,3.766666666666667,9008867.0,2.0,12,54.0,63.6,28.0,63.6,Stable,85,0.462,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00364,Warung Permata Konektifitas Abadi,Kuliner & F&B,Tangerang,Pelanggan Tetap,Mikro,3,4.2,1417408.0,1.0,12,45.8,75.6,20.2,75.6,Stable,85,0.166,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00365,CV Nusantara Sinergi Lestari,Pendidikan & Training,Malang,Pelanggan Tetap,Menengah,47,2.9,10821443.0,1.0,12,58.0,58.5,23.9,58.5,At Risk,85,0.543,Retention Intervention Call,Personalized discount or service upgrade offer,Immediate (within 48 hours),Senior Manager Phone Call + WhatsApp,40,Stability score declining. Act before entering Berisiko segment.
SME-2024-00366,CV Garuda Teknologi Mandiri,Kesehatan,Semarang,Pelanggan Tetap,Menengah,66,6.158333333333334,2644446.0,1.0,12,58.7,73.2,19.5,73.2,Stable,85,0.216,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00367,PT Sentosa Pratama Jaya,Kesehatan,Medan,Pelanggan Tetap,Menengah,60,4.333333333333333,1593600.0,1.0,12,58.7,75.1,21.5,75.1,Stable,85,0.174,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00368,PT Garuda Sinergi Abadi,Pertanian & Agribisnis,Medan,Pelanggan Tetap,Menengah,71,6.325,3762145.0,2.0,12,58.2,73.6,20.0,73.6,Stable,85,0.249,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00369,CV Jaya Cemerlang Jaya,Transportasi & Logistik,Denpasar,Pelanggan Tetap,Menengah,42,4.866666666666666,4681615.0,1.0,12,68.0,68.1,24.6,68.1,Stable,85,0.305,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00370,Toko Bukit Solusi Mandiri,Konstruksi,Batam,Pelanggan Tetap,Kecil,15,4.141666666666667,1589777.0,1.0,12,53.5,73.9,16.8,73.9,Stable,82,0.18,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00371,Toko Permata Makmur,Pendidikan & Training,Semarang,Pelanggan Tetap,Kecil,17,1.7916666666666667,5858373.0,3.0,12,39.5,69.3,16.9,69.3,Stable,85,0.335,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00372,Toko Jaya Makmur Mandiri,Teknologi Informasi,Jakarta,Pelanggan Tetap,Kecil,19,4.316666666666666,10320742.0,1.0,12,36.6,70.4,19.1,70.4,Stable,85,0.468,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00373,UD Surya Makmur Sentosa,Transportasi & Logistik,Bandung,Pelanggan Tetap,Kecil,20,6.5,4944834.0,3.0,12,51.6,77.8,16.4,77.8,Stable,85,0.264,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00374,UD Berkah Konektifitas Mandiri,Pertanian & Agribisnis,Bandung,Pelanggan Tetap,Mikro,2,5.291666666666667,1335262.0,1.0,12,55.2,76.6,30.9,76.6,Stable,85,0.159,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00375,PT Citra Sejahtera Jaya,Transportasi & Logistik,Palembang,Pelanggan Tetap,Menengah,34,1.4749999999999999,14940228.0,3.0,12,69.4,71.2,16.8,71.2,Stable,85,0.607,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00376,UD Karya Persada Pratama,Kuliner & F&B,Bandar Lampung,Pelanggan Tetap,Mikro,1,2.0083333333333333,4420455.0,1.0,12,55.9,68.8,15.1,68.8,Stable,85,0.293,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00377,Toko Berkah Sakti Mandiri,Jasa Keuangan,Medan,Pelanggan Tetap,Kecil,17,1.9916666666666665,674420.0,1.0,12,63.3,65.4,34.6,65.4,Stable,85,0.194,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00378,PT Garuda Lestari Abadi,Media & Kreatif,Tangerang,Pelanggan Tetap,Menengah,53,6.075,2596570.0,1.0,12,64.1,80.2,18.2,80.2,Highly Stable,85,0.18,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00379,CV Mitra Optima,Perdagangan Eceran,Malang,Pelanggan Tetap,Menengah,58,5.075,7723172.0,1.0,12,59.8,71.2,19.8,71.2,Stable,80,0.384,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00380,UD Sentosa Indah Jaya,Transportasi & Logistik,Bandar Lampung,Pelanggan Tetap,Kecil,18,4.916666666666667,640674.0,1.0,12,57.1,84.1,14.8,84.1,Highly Stable,85,0.1,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00381,PT Garuda Solusi,Kesehatan,Surabaya,Pelanggan Tetap,Besar,173,2.966666666666667,2043348.0,1.0,12,79.0,74.7,17.2,74.7,Stable,85,0.19,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00382,UD Mega Network Pratama,Kuliner & F&B,Medan,Pelanggan Tetap,Kecil,9,4.25,8074190.0,2.0,12,61.4,77.7,19.8,77.7,Stable,85,0.362,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00383,PT Nusantara Network Pratama,Perdagangan Eceran,Semarang,Pelanggan Tetap,Menengah,94,5.075,1792558.0,1.0,12,63.4,77.9,17.7,77.9,Stable,85,0.166,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00384,Warung Tirta Network Sentosa,Teknologi Informasi,Batam,Pelanggan Tetap,Mikro,2,2.0500000000000003,3993067.0,2.0,12,40.9,64.4,23.3,64.4,Stable,85,0.302,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00385,CV Surya Persada Mandiri,Perdagangan Eceran,Yogyakarta,Pelanggan Tetap,Kecil,15,1.8499999999999999,8236862.0,2.0,12,56.6,82.4,13.2,82.4,Highly Stable,85,0.343,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00386,CV Duta Sinergi Lestari,Jasa Keuangan,Semarang,Pelanggan Tetap,Menengah,89,1.9583333333333333,1909049.0,1.0,12,65.7,80.0,19.6,80.0,Highly Stable,85,0.159,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00387,CV Tirta Persada Pratama,Pertanian & Agribisnis,Surabaya,Pelanggan Tetap,Kecil,12,6.2749999999999995,888008.0,1.0,12,60.1,74.1,21.3,74.1,Stable,85,0.157,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00388,CV Surya Optima Lestari,Transportasi & Logistik,Yogyakarta,Pelanggan Tetap,Kecil,16,5.75,4965735.0,2.0,12,45.7,74.9,21.0,74.9,Stable,85,0.279,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00389,Toko Karya Andalan Mandiri,Jasa Keuangan,Batam,Pelanggan Tetap,Mikro,5,6.066666666666666,7467367.0,2.0,12,61.2,77.7,16.8,77.7,Stable,85,0.343,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00390,Kios Sentosa Utama Mandiri,Kesehatan,Medan,Pelanggan Tetap,Mikro,3,6.383333333333333,3125423.0,1.0,12,44.4,76.8,20.6,76.8,Stable,85,0.213,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00391,CV Permata Network Lestari,Pertanian & Agribisnis,Palembang,Pelanggan Tetap,Kecil,19,4.55,694258.0,1.0,12,54.3,73.9,23.9,73.9,Stable,85,0.152,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00392,UD Surya Persada Pratama,Properti & Real Estate,Batam,Pelanggan Tetap,Kecil,17,4.75,1474503.0,1.0,12,59.7,73.3,21.2,73.3,Stable,85,0.179,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00393,Warung Mandiri Network Mandiri,Kuliner & F&B,Bandar Lampung,Pelanggan Tetap,Mikro,4,2.3666666666666667,5127611.0,2.0,12,62.7,60.7,20.4,60.7,Stable,85,0.355,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00394,Toko Citra Sejahtera Lestari,Pertanian & Agribisnis,Bandar Lampung,Pelanggan Tetap,Mikro,3,2.1166666666666667,730321.0,1.0,12,50.6,70.0,16.5,70.0,Stable,85,0.173,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00395,UD Bumi Mulia,Teknologi Informasi,Medan,Pelanggan Tetap,Kecil,18,5.883333333333333,7189085.0,1.0,12,55.6,82.1,12.9,82.1,Highly Stable,85,0.313,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00396,Toko Tirta Sejahtera Sentosa,Perdagangan Eceran,Bandar Lampung,Pelanggan Tetap,Mikro,1,3.3249999999999997,6334390.0,2.0,12,41.2,65.2,23.2,65.2,Stable,85,0.371,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00397,UD Sriwijaya Cemerlang Jaya,Perdagangan Eceran,Jakarta,Pelanggan Tetap,Kecil,16,5.316666666666666,797701.0,1.0,12,45.6,74.8,23.7,74.8,Stable,85,0.151,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00398,Toko Sumber Konektifitas Jaya,Teknologi Informasi,Semarang,Pelanggan Tetap,Kecil,14,5.933333333333334,1920567.0,1.0,12,43.9,79.9,18.1,79.9,Stable,85,0.16,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00399,CV Duta Utama Abadi,Perdagangan Eceran,Yogyakarta,Pelanggan Tetap,Menengah,26,4.641666666666667,2334923.0,1.0,12,62.1,80.2,16.4,80.2,Highly Stable,85,0.171,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00400,UD Sentosa Andalan Jaya,Kesehatan,Batam,Pelanggan Tetap,Mikro,3,1.5083333333333335,4972388.0,2.0,12,48.4,73.1,30.1,73.1,Stable,85,0.289,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00401,Toko Garuda Utama Mandiri,Transportasi & Logistik,Semarang,Pelanggan Tetap,Kecil,11,2.091666666666667,6399045.0,1.0,12,58.1,78.0,18.4,78.0,Stable,85,0.309,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00402,CV Mandiri Sakti Mandiri,Kuliner & F&B,Tangerang,Pelanggan Tetap,Menengah,48,2.8166666666666664,6302169.0,2.0,12,53.0,69.4,20.6,69.4,Stable,85,0.349,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00403,Warung Bintang Sejahtera Abadi,Pertanian & Agribisnis,Tangerang,Pelanggan Tetap,Mikro,5,2.5500000000000003,4173182.0,1.0,12,58.4,74.9,15.6,74.9,Stable,85,0.255,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00404,Toko Duta Utama Jaya,Jasa Keuangan,Bandung,Pelanggan Tetap,Kecil,16,4.5249999999999995,6251970.0,1.0,12,56.8,69.7,36.9,69.7,Stable,85,0.346,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00405,CV Bumi Optima Mandiri,Properti & Real Estate,Denpasar,Pelanggan Tetap,Kecil,9,2.7416666666666667,1928961.0,1.0,12,49.7,75.7,19.7,75.7,Stable,85,0.181,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00406,Toko Surya Persada Jaya,Jasa Keuangan,Malang,Pelanggan Tetap,Kecil,12,4.558333333333334,3681176.0,2.0,12,61.0,75.1,16.1,75.1,Stable,85,0.239,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00407,UD Bukit Solusi Abadi,Properti & Real Estate,Batam,Pelanggan Tetap,Kecil,8,5.908333333333334,4993496.0,1.0,12,55.6,87.5,14.8,87.5,Highly Stable,82,0.217,Upsell Premium Services,Invite to beta program / exclusive features,Quarterly business review,Executive Visit + Proposal,65,Strong loyalty foundation. Maximize lifetime value through expansion.
SME-2024-00408,UD Bukit Lestari Mandiri,Kuliner & F&B,Medan,Pelanggan Tetap,Mikro,5,1.5166666666666666,6307541.0,1.0,12,48.1,76.5,17.2,76.5,Stable,82,0.313,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00409,CV Bukit Digital Abadi,Kesehatan,Medan,Pelanggan Tetap,Menengah,22,4.891666666666667,6003885.0,2.0,12,56.3,78.0,20.5,78.0,Stable,82,0.296,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00410,UD Surya Mulia Jaya,Kuliner & F&B,Malang,Pelanggan Tetap,Mikro,3,6.341666666666666,2736098.0,1.0,12,56.5,78.0,19.4,78.0,Stable,85,0.195,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00411,CV Jaya Utama Pratama,Konstruksi,Malang,Pelanggan Tetap,Menengah,67,4.966666666666667,1891752.0,1.0,12,58.7,66.9,40.7,66.9,Stable,85,0.224,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00412,UD Bintang Cemerlang Lestari,Konstruksi,Denpasar,Pelanggan Tetap,Kecil,7,2.225,2456654.0,1.0,12,56.6,63.7,21.4,63.7,Stable,80,0.257,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
SME-2024-00413,Toko Jaya Sejahtera Pratama,Perdagangan Eceran,Medan,Pelanggan Tetap,Mikro,3,3.658333333333333,8959197.0,1.0,12,59.0,66.3,19.8,66.3,Stable,85,0.446,Proactive Health Check,Usage optimization consultation,Bi-annual touchpoint,Phone Call + Usage Report,50,Stable but monitor for early decline signals.
